"","AHR","ARID1A","ARRDC3","ATL1","BAK1","BCL2L11","BCORL1","BPGM","CBFA2T3","CBL","CDKN1A","CDKN1B","CDKN1C","CEBPA","CEBPB","CEBPE","CELF2","CITED1","CKS1B","CLDN6","CNN1","CNNM4","COL1A1","COL2A1","CSRNP1","DLX2","DUSP9","EGR1","ETS2","FEV","FOSB","FOXA1","FOXA3","FOXF1","FOXL2","FOXO4","GLB1L2","HES7","HK2","HNF4A","HOXA13","HOXB9","HOXC13","IGDCC3","IKZF3","IRF1","ISL2","JUN","KIF2C","KIF18B","KLF1","KMT2A","LHX1","LYL1","MAML2","MAP2K3","MAP2K6","MAP4K3","MAP4K5","MAP7D1","MAPK1","MEIS1","MIDN","NCL","NIT1","OSR2","PLK4","POU3F2","PRDM1","PRTG","PTPN1","PTPN9","PTPN12","PTPN13","RHOXF2","RREB1","RUNX1T1","S1PR2","SAMD1","SET","SGK1","SLC4A1","SLC6A9","SLC38A2","SNAI1","SPI1","STIL","TBX2","TBX3","TGFBR2","TMSB4X","TP73","TSC22D1","UBASH3A","UBASH3B","ZBTB1","ZBTB10","ZBTB25","ZC3HAV1","ZNF318"
"HOXC13",0.992695912202987,0.988622525469729,0.989963118816997,0.992529986349087,0.983969513350807,0.985584354591701,0.988445178332616,0.98653858764913,0.989416952681358,0.989773285300623,0.991512732572438,0.992089167504817,0.990748015479916,0.951072373734438,0.986165226514641,0.981212808223274,0.987436904282101,0.993187013354669,0.988433318448607,0.990898722491175,0.985882883445856,0.986023723532562,0.982903705596208,0.980142156546754,0.978146680157927,0.989625647937762,0.987565657371422,0.99172101624852,0.984782310030671,0.981263616546954,0.985844207682809,0.992158225701053,0.994426695475968,0.990710544921845,0.994012759163153,0.992066017016045,0.99041786863828,0.984627273589924,0.989357693648722,0.988193237360857,0.996322304700605,0.994443999213323,0,0.991336343959027,0.981878312211783,0.981735388560765,0.988518523293105,0.992309626326996,0.98789546743797,0.989907878517343,0.977218344117636,0.988939339801801,0.989048906238053,0.988318347700997,0.981876724460281,0.973507827337463,0.978162484789649,0.98913509914741,0.989593024710626,0.983759915358627,0.981806790652729,0.990634916275732,0.993255760868928,0.987241378454296,0.986154160948239,0.984115377891261,0.98874957815969,0.993166440204235,0.98697143779495,0.989642497292217,0.98920301892021,0.989623630574278,0.987714959938536,0.989525903074241,0.993146985067301,0.990150309527604,0.987100120470881,0.98917472363968,0.992704027282109,0.984049399656638,0.993712217430636,0.984074342120627,0.987422085285798,0.982040745446467,0.990884009091724,0.986988243459623,0.990884557921715,0.987328018253117,0.984603105376214,0.985468713439295,0.986831374621446,0.976142115111969,0.989033881881625,0.989636479210032,0.989696630688549,0.989108444357702,0.990329975834135,0.988291970835294,0.981058548589053,0.98795649019545
"IGDCC3",0.99385635647027,0.988465895623886,0.995305795284724,0.99478638550951,0.991898191769313,0.993308034887775,0.992976716735919,0.995838958753742,0.991487500985395,0.99662142758392,0.995993486420815,0.997244264116094,0.995079894417953,0.935091164746957,0.980678949956768,0.975157684109017,0.991129173157982,0.991687577386952,0.991871692510148,0.996141233039719,0.9952750624075,0.99383810975842,0.982547228313344,0.980131752061242,0.989072300439799,0.991205594684246,0.991468708063525,0.995086712766569,0.986263407160581,0.984295640025484,0.988182789815196,0.995593798959119,0.99487735687783,0.994329241512114,0.991826943866673,0.993963299518878,0.995345200997971,0.975727483619315,0.994804106774379,0.989501001234505,0.983696090756338,0.992494635549942,0.991336343959027,0,0.982424655141553,0.987761863361354,0.992294363936143,0.991855157823045,0.993891726098274,0.995317673533841,0.988333298517335,0.993757354311038,0.988698155756692,0.994604975991989,0.991213924202667,0.985340306647857,0.98743930973365,0.995300562172426,0.995678264717599,0.990786863319522,0.980645304513463,0.994380669734085,0.988080370476219,0.993207748361662,0.983918151327064,0.984460802037826,0.993330380021585,0.994440408510011,0.987093157238797,0.998817979947731,0.994797468228136,0.995902531084051,0.995293332559839,0.992882717499668,0.993214547304843,0.995864471264866,0.992781884687195,0.994407670931645,0.99557457903913,0.986868806051005,0.995592558453716,0.988127094674455,0.994129205891161,0.989725115081725,0.991127784616033,0.981720881366557,0.994233763699337,0.99106354383472,0.989605339619526,0.994753384289392,0.991715591778307,0.971732340270551,0.994101956694314,0.995354664368325,0.996788883130131,0.993734672216958,0.982828251363356,0.996481042338448,0.99009123545186,0.995067589784019
"IKZF3",0.981906841091473,0.981367676601304,0.976359071865426,0.988859135532552,0.968927238847678,0.971271546783459,0.972423148214735,0.982112684639075,0.969751294734396,0.981891780700681,0.983850470702252,0.983009911674398,0.981832913255011,0.933180656587669,0.967982159622922,0.95974910770497,0.970036106237964,0.979975594773917,0.979082714939957,0.987296447278639,0.981114801472559,0.976432637330646,0.965133559987544,0.958729017257989,0.961169117592986,0.968737745370194,0.986008978530391,0.982306669541013,0.96521049488022,0.978040509010205,0.967895004746226,0.977949799087431,0.980454603629848,0.974250319653208,0.975845376683336,0.978095187929847,0.976059260453766,0.9679313237229,0.974254893430964,0.973937693837935,0.979900782983665,0.978533885381469,0.981878312211783,0.982424655141553,0,0.967767430449332,0.972327268922176,0.977688129631963,0.972815427808124,0.97713479704249,0.972514939446512,0.977124546422195,0.97165779513252,0.975010701073484,0.967270329375118,0.95937208446715,0.962262337944983,0.9752920967224,0.976228265742044,0.969446037977652,0.961347099240657,0.977359621868608,0.97902019882562,0.972210421775327,0.967397460379263,0.964443391924516,0.974962300715196,0.982156211995086,0.990352440388751,0.984323176266809,0.985212624644719,0.977733373640537,0.980397724392571,0.97655251720329,0.983792554374016,0.979645004531213,0.969656448470671,0.980735514391683,0.984803840248419,0.967780377031919,0.983895255845765,0.966585013978706,0.976223069021049,0.96565785141012,0.970169431055872,0.976263544451663,0.97661466426056,0.975017395273155,0.969189395868411,0.972640634115721,0.972937056684486,0.979845030682944,0.974365420913141,0.974871422540336,0.979496135277564,0.985879507533209,0.973263067302138,0.979535696643635,0.964364456689789,0.97511101530958
"IRF1",0.985468593737462,0.979429867661603,0.988907781591251,0.982721017543276,0.987441775202897,0.987948896642157,0.987757615491629,0.986925894801063,0.987502465339613,0.987894459903225,0.986717314592318,0.988561190973138,0.98638786657696,0.930829592850642,0.974753701982341,0.970809658477367,0.986020311403558,0.984743166429665,0.985235403351954,0.984420522353928,0.986269622509478,0.985643008023538,0.97752650981029,0.97800633246853,0.985658974676715,0.986231140089575,0.979859720911014,0.986770380652124,0.98284445666588,0.977688039525,0.983823901067631,0.988023915138896,0.98665044757626,0.988367158530507,0.985577167285519,0.985502087121249,0.988932119429783,0.969189475556618,0.98814513271048,0.981141297905891,0.973565710807599,0.98614794697754,0.981735388560765,0.987761863361354,0.967767430449332,0,0.987371591770141,0.98375937902838,0.988154870468643,0.988209837001019,0.982288535920881,0.986641173195215,0.984735222202533,0.986988224994042,0.986702592065737,0.983293179283403,0.984436982604067,0.988663086482811,0.988781675915849,0.987274637283754,0.977699649482419,0.988049953858284,0.980512296434071,0.98702443406596,0.980024461457912,0.980753180728694,0.988135922526932,0.986577389912104,0.974700933713297,0.986058351292284,0.984433639693962,0.988626862010229,0.987826361517541,0.987006794268834,0.981054721619129,0.987608198176701,0.988497827928719,0.985643362780351,0.987468291125439,0.981772859773537,0.986761364551135,0.981971064459363,0.987879350184533,0.985947667809213,0.985936123674093,0.974927330598053,0.989138705739782,0.985631723434164,0.983694801118067,0.988252427207566,0.985387059624304,0.956009592372352,0.987688338941536,0.989248984943894,0.989283125825198,0.984680871192047,0.973762768966794,0.988655893453617,0.985202367338709,0.988621804920638
"ISL2",0.994446962585099,0.984200701460366,0.997737153106387,0.987098233868169,0.99800799343085,0.998187012410232,0.997839056213104,0.992919026514542,0.997173156758778,0.994402667320321,0.989907317030001,0.993394806414026,0.989435679575841,0.938610665410513,0.983886767598299,0.979164306711142,0.996775116017533,0.992481842474041,0.989483791332637,0.987269026047969,0.99129575072873,0.994915125360705,0.985583210412065,0.987428255565825,0.995275006622088,0.996050389722712,0.986496631072138,0.996129226398849,0.995889638685161,0.987744915217692,0.995348750941026,0.996975843867539,0.995201989177756,0.998652671460653,0.995518569426874,0.99112213006165,0.99679018436276,0.979793833339281,0.997171365560652,0.98610957968723,0.980391783047029,0.995949053782415,0.988518523293105,0.992294363936143,0.972327268922176,0.987371591770141,0,0.992337029163049,0.998204681851087,0.997508077602493,0.990611564743191,0.997396237572916,0.994751129490941,0.996918789228266,0.996738025873988,0.993023158830082,0.995739894677568,0.998008559001521,0.997759902395123,0.997764921459777,0.990926254475078,0.998365248886911,0.990824369987216,0.997517544038911,0.984873473440886,0.993885411966143,0.996393505598265,0.996088319049709,0.98003870802368,0.990117488231656,0.986849864823036,0.995629312340644,0.993976661069178,0.99571595904814,0.986562965494086,0.9941877481481,0.998781416267976,0.991617106663186,0.991988068279713,0.98609357763003,0.993537048943533,0.992851013448447,0.995091256928503,0.997284679039958,0.99514225862443,0.978118582073047,0.997336470369249,0.992406766076448,0.991243188723281,0.997394031213993,0.996188414906839,0.959100190362198,0.99754958191358,0.998354183293528,0.996235097884968,0.99222271330626,0.984551888238586,0.995054694280031,0.996005109518177,0.997566858779152
"JUN",0.993125704946583,0.987784478076396,0.993114121179274,0.990755012479552,0.989189775702481,0.990409390929931,0.992015619805714,0.99029982409449,0.99236247892972,0.991939284272473,0.990917829582846,0.992766072160837,0.990316732601693,0.944283851012746,0.984423066928538,0.979909345740367,0.991132863622438,0.992799906523801,0.989249620507963,0.9894649266853,0.989314765953999,0.989385700610972,0.98378589109358,0.981885338247553,0.985035705605778,0.992567609648583,0.987636081825844,0.99304861259305,0.987983154018491,0.982716985966991,0.989713055061692,0.993304912646734,0.993954134375892,0.993320441213138,0.99381596358451,0.991791400965109,0.993337622635097,0.980958678500763,0.992734671032923,0.986969498995588,0.986832736482809,0.994266521493315,0.992309626326996,0.991855157823045,0.977688129631963,0.98375937902838,0.992337029163049,0,0.99210597874993,0.993070097223251,0.98165409669172,0.992448674735154,0.990679736450344,0.99197647881943,0.987492817722971,0.980735033624646,0.98427732409144,0.992763302671009,0.992848637593711,0.988832388145363,0.984024565010838,0.993421198414664,0.991079419243564,0.991291377790611,0.984886314362458,0.986902604714585,0.991404606974267,0.993924743091903,0.983645022925781,0.989947958353877,0.989810454820119,0.992966565620289,0.990679011875363,0.992447810595219,0.989612352438504,0.991659180415198,0.991731041960527,0.990676663880796,0.992825028112919,0.985549153223589,0.996288747730641,0.9874087274953,0.989811047942469,0.987682595323289,0.991404189744409,0.982862063824489,0.993184849621097,0.990591905982568,0.987639654584808,0.990088985611912,0.989844337084673,0.96857789487681,0.992800373930872,0.99322005468846,0.992953020007354,0.990468441831615,0.986923271745599,0.991882134121659,0.986478725223052,0.992356149388366
"KIF2C",0.993856338036621,0.984301958946201,0.99826576794015,0.988235603789515,0.998005994344782,0.998527707812715,0.997561909768551,0.99445439266161,0.996142799849054,0.996139954431591,0.991825795642756,0.994911311284592,0.991098143360244,0.934356001551523,0.98191555997194,0.977186699613635,0.996695827981896,0.991758563501678,0.99055311491828,0.989483985987916,0.993824086124538,0.995406770049746,0.983882245237402,0.985285948298233,0.996035785206211,0.995450373097385,0.987752032684604,0.996238665371238,0.994272593695544,0.987432787823683,0.99459296670405,0.996971637227845,0.994806173793024,0.998223676748228,0.994274929193234,0.991543858071388,0.997103951068676,0.976706687790005,0.997966205483123,0.986768448303327,0.978507327949012,0.994656557268647,0.98789546743797,0.993891726098274,0.972815427808124,0.988154870468643,0.998204681851087,0.99210597874993,0,0.998382816705697,0.99187592400322,0.997546208298694,0.993760446196408,0.997676306422473,0.997399865655687,0.993356013554716,0.995479887465963,0.998555010264433,0.998470524813313,0.997155492744631,0.988646656844474,0.998188523067797,0.988579772019405,0.997994342119839,0.984451845556604,0.991843278401916,0.996509399720818,0.99608772589967,0.98136353113849,0.992052700030811,0.988980665144569,0.996905187315383,0.995684988154466,0.995175242511735,0.988135440761011,0.995377087907464,0.998528903212639,0.993079251163369,0.992865357717021,0.988081537276572,0.994312420906962,0.993461518098079,0.996230510294712,0.997120078373362,0.993875332590644,0.977317905059286,0.997158641623537,0.993120176203317,0.991874192449714,0.998167082794225,0.996408841108081,0.95841864614008,0.997902726823447,0.998940436320743,0.997700110283399,0.992883714650246,0.9822203766857,0.996657424618878,0.996813046155073,0.998275709548744
"KIF18B",0.994638545355465,0.986445367009773,0.998090817536895,0.991142390418253,0.996804602025559,0.997630176478591,0.997090454867052,0.995504552435987,0.995642229184072,0.996982918799163,0.99354466073358,0.996058549309408,0.992756481899013,0.936304165599579,0.982810628640228,0.977683327510622,0.996050500352065,0.9928875351091,0.991804251925994,0.992001295315771,0.99463187941394,0.995633036882234,0.9844779046892,0.984559192622091,0.994240771630973,0.99521406872706,0.990300725657319,0.996893055126292,0.99294117812345,0.987919279779281,0.993736070181691,0.997311309754968,0.995797897255821,0.997890199948016,0.99487823714983,0.993094835206853,0.997187283576546,0.977843840454656,0.997724055822168,0.988260912608661,0.981395509838047,0.995229393039697,0.989907878517343,0.995317673533841,0.97713479704249,0.988209837001019,0.997508077602493,0.993070097223251,0.998382816705697,0,0.991452530280444,0.997496693905462,0.993415565420666,0.997547023438444,0.995957429369586,0.991307830511559,0.993584333514438,0.99827900521706,0.998400243758127,0.995971385439615,0.987387294338107,0.998058052120906,0.989943916847886,0.997367024902863,0.985237648689359,0.990727297514047,0.996241218382029,0.996782365867861,0.98455303052938,0.99379740233271,0.991149111619016,0.997113913370813,0.996281356434347,0.995342096146759,0.990213737823967,0.99608299368509,0.997536326408485,0.994066462096928,0.994350407872655,0.988810778064285,0.995607101253872,0.992738337087878,0.995996054403283,0.99556694517458,0.993824066562468,0.979449750849384,0.99711948351217,0.993451415022105,0.991603884405839,0.997491830820045,0.99573007200884,0.963175448270976,0.997496442302814,0.998567764470944,0.997987950092655,0.994050394095912,0.984049519770583,0.99716456714046,0.995273187730876,0.997944739455141
"KLF1",0.987085322373616,0.972979425746496,0.991126152066188,0.981370976112166,0.992884497439154,0.993162381006083,0.990751939899719,0.990213627697639,0.986007676942956,0.990726925735961,0.985156158217335,0.988314525934485,0.984505542501201,0.920116466043059,0.970011590719886,0.963697628711088,0.988511261449411,0.981778847416654,0.981531083142038,0.984763324404765,0.989752164373289,0.990363205823569,0.973252274007189,0.977759634999818,0.991476314358787,0.983816253165662,0.983688757471527,0.989757201683825,0.984577035091082,0.98464115432062,0.986663949535417,0.989084866316816,0.985525420492713,0.989958377590638,0.983104341532511,0.981152171559374,0.989038306649186,0.964806225384346,0.990141040185579,0.975335651507248,0.966537397180194,0.984944629184511,0.977218344117636,0.988333298517335,0.972514939446512,0.982288535920881,0.990611564743191,0.98165409669172,0.99187592400322,0.991452530280444,0,0.990916730827543,0.983973050776581,0.990329604188911,0.99318420870261,0.992605021294548,0.992628264226983,0.992022552698119,0.992031282964945,0.993130355808507,0.977406292479228,0.991282943021393,0.97752095194901,0.991193342515271,0.974600175814422,0.984942388561336,0.990691271618861,0.987615217745389,0.977376907170226,0.98840601512706,0.981652606497679,0.989624449075281,0.990449633990823,0.988675678929968,0.981271929688788,0.98937751942719,0.991080076151107,0.988921567676203,0.986442790829912,0.977205729083512,0.986503309788625,0.984211784355373,0.990734726042031,0.992138231712287,0.984525728302906,0.964804674203252,0.990382515135756,0.985392109932445,0.983639887714181,0.993904356299736,0.990547245947055,0.950188712053393,0.99054326170675,0.991761775643378,0.991268195968142,0.989190651305152,0.970322985393616,0.991093526535675,0.991430006398148,0.992903357201336
"KMT2A",0.994086838807693,0.984740258609051,0.997373401257745,0.989583346223682,0.996526880151437,0.997335900010375,0.996722872637254,0.994367959125378,0.994686978955611,0.996130237938444,0.992079573081075,0.994805008990183,0.991101281452422,0.935511654214924,0.981836362991877,0.976420463376818,0.995396788354626,0.992350610396613,0.98986663995348,0.990260113523307,0.993558103979351,0.995063632240944,0.981957726385497,0.983421016791428,0.993633344962922,0.993769527802963,0.990083882050426,0.99687896064976,0.993023142280038,0.988800667632895,0.99317620176814,0.996605151257537,0.994938529326496,0.997307046468242,0.994021148101716,0.990926307792258,0.996171288385133,0.976919420026825,0.997088339257551,0.986055719741417,0.98067973080364,0.99490419777826,0.988939339801801,0.993757354311038,0.977124546422195,0.986641173195215,0.997396237572916,0.992448674735154,0.997546208298694,0.997496693905462,0.990916730827543,0,0.993111774279141,0.997058529234971,0.995447848771371,0.991090723810422,0.993544149200651,0.997852662955178,0.997731280815921,0.995787800651484,0.987559202933247,0.998075751991323,0.989685896688557,0.997130211266203,0.983395766076972,0.991050653902072,0.995327396137196,0.996646243117537,0.983986589800839,0.992315657949862,0.989241927257912,0.996018609137733,0.995557152142212,0.99477487750021,0.989347812594735,0.994881368341626,0.997079963160264,0.993056259865113,0.992835503768456,0.987011419196553,0.994697240318368,0.992684226370181,0.995200192399886,0.995563953399977,0.992729317592882,0.977655486202247,0.996252475819339,0.992415595208425,0.990753667851108,0.996997037057127,0.995948396262994,0.96101981062676,0.997223062297703,0.997966460021041,0.997076480053239,0.994386755563799,0.983431086104428,0.99624677966738,0.994850227931414,0.997503130187477
"LHX1",0.992482436109603,0.984564846415272,0.99383590940607,0.98502390336796,0.9927178571799,0.992509004618925,0.993105005963752,0.988045970193516,0.994033697347947,0.990165107215922,0.987995587577018,0.990733307453976,0.987372770109196,0.942682196213886,0.984129298498474,0.979474506795169,0.993142336110338,0.991499204441791,0.987836433786852,0.984801100484762,0.986734644596519,0.990103109871013,0.983632381841958,0.984562665591478,0.988069217722461,0.992974220078611,0.98323153668059,0.993380081155939,0.993209565983636,0.98896111062722,0.9919049425071,0.993433278982209,0.993193761524204,0.994637293440296,0.993611483503599,0.98875426444023,0.992932561758998,0.980455027021436,0.993304575875333,0.984786432291209,0.982563152921268,0.994684741003132,0.989048906238053,0.988698155756692,0.97165779513252,0.984735222202533,0.994751129490941,0.990679736450344,0.993760446196408,0.993415565420666,0.983973050776581,0.993111774279141,0,0.992546939676196,0.990378957138677,0.985584963105924,0.989047269919482,0.993382469969447,0.993015232852695,0.991815634239068,0.98994386370561,0.994259884832383,0.990479380846932,0.993187830433156,0.984666684953886,0.990818461988106,0.992332432845476,0.994038310800799,0.980014532160345,0.986603303646791,0.984938959104345,0.992058007573004,0.989863731337757,0.992931194868863,0.986167230964964,0.990279318693833,0.993916229774159,0.988620344160758,0.990192917661329,0.984918723664985,0.991908322926299,0.989282006402069,0.991195874547843,0.991020343670026,0.992962207933453,0.979777898385314,0.99372695932883,0.989653569216065,0.987700534557915,0.991253181144307,0.99209741607976,0.960855951612216,0.993238470591214,0.993971699105928,0.992072719158902,0.988651315240963,0.984423992324898,0.99034769952168,0.989962758841542,0.99252533730824
"LYL1",0.993591555887802,0.984696582734023,0.997512439983977,0.989443137565716,0.996587605573448,0.99742848039366,0.996411876583267,0.995074512655913,0.995168260474842,0.996428745647781,0.992129885964429,0.995128939933591,0.991379636078803,0.933059645106558,0.981109672395933,0.976239117305735,0.995454131048747,0.991517036149563,0.990522914821158,0.990306986803678,0.994795025594285,0.995290101019291,0.982899961218899,0.983064500874269,0.994544328355894,0.994451530406525,0.988778422333682,0.995703688450404,0.992218372940318,0.986647942297659,0.992849330123798,0.996415085992772,0.994476678148856,0.997129602325286,0.993576051699489,0.992238647197917,0.996623485683533,0.975785500468977,0.997519466141227,0.987203299932859,0.979006883699932,0.99408822114264,0.988318347700997,0.994604975991989,0.975010701073484,0.986988224994042,0.996918789228266,0.99197647881943,0.997676306422473,0.997547023438444,0.990329604188911,0.997058529234971,0.992546939676196,0,0.996095336561628,0.991115077500911,0.993065516827527,0.997996424934948,0.997875172519618,0.995433822541286,0.986446934236161,0.99745594017016,0.988253305017767,0.996779640294305,0.982689166331805,0.989943062297705,0.995251933526197,0.995703585034429,0.982565164545357,0.993010687074783,0.990725151161235,0.996904490082502,0.995817072972592,0.995095554341083,0.988973100066023,0.995872245172463,0.997426212691868,0.994121893080194,0.993600572647069,0.987298665993632,0.994485761539254,0.992091126480368,0.995845600303099,0.995513810109227,0.992771906271764,0.977279820266809,0.995883461824153,0.992570667799284,0.991018200849163,0.997399654672829,0.995553914738863,0.960366885977128,0.997171607410565,0.998135735738499,0.997622047270368,0.99264157056434,0.981786259949721,0.996789656182767,0.995314956679672,0.997715577728514
"MAML2",0.990780676939804,0.978690061484443,0.996166418731311,0.983485894385499,0.998889621540408,0.998716111999295,0.99683143262724,0.993110358520087,0.993150685034469,0.993828421340243,0.987398633793188,0.991714306306316,0.986949929596649,0.925433677388771,0.975764029409342,0.971459924199875,0.994502574732659,0.986834410348694,0.986195338863071,0.985892555591302,0.9923435843851,0.994259147869571,0.981205183185696,0.984226050997966,0.998290731344969,0.991823177768604,0.984099074857604,0.992714562922697,0.992053358146228,0.98580748449815,0.992518859654913,0.994267457308918,0.990454555919673,0.996268949605023,0.989544985574701,0.987272881208456,0.994373726760953,0.969859288949433,0.996177299177996,0.981149824959151,0.970676590522729,0.990470374898552,0.981876724460281,0.991213924202667,0.967270329375118,0.986702592065737,0.996738025873988,0.987492817722971,0.997399865655687,0.995957429369586,0.99318420870261,0.995447848771371,0.990378957138677,0.996095336561628,0,0.997277364339651,0.998105990615234,0.997269721077963,0.997155777322738,0.998452714269785,0.985221146795648,0.996490289613287,0.982414966895101,0.99685836643805,0.979668169091367,0.990189051233039,0.995198112042063,0.992554405386682,0.976488852061974,0.989749530615233,0.984874066462521,0.994773903589082,0.99373701681501,0.993626540646965,0.983319087393738,0.992962712466497,0.997632777897181,0.991265428164234,0.98934184833409,0.982456152211502,0.990421913906383,0.99097223490294,0.994768098614384,0.998330319824901,0.990465401053943,0.970671279347162,0.995445579973105,0.990295970679405,0.98981229353601,0.998664290778388,0.995143929973723,0.951222200260077,0.996102614896818,0.997277489425533,0.995731856112639,0.990176350241269,0.974967465588292,0.995166332337484,0.997475989882608,0.997574308431861
"MAP2K3",0.985000023480087,0.971302261011075,0.991589754341343,0.975864245028855,0.99682141005043,0.995826752145157,0.993944202483098,0.988060841603312,0.988389310272112,0.988236624485754,0.980382822728193,0.985730067354984,0.980082251808358,0.917780600135979,0.969371834180398,0.964786852063165,0.99015482750016,0.98080475261054,0.979596456507274,0.979309040418162,0.987216150852644,0.989872279925066,0.976108689339366,0.98229026134909,0.997467794345466,0.986288440759292,0.976947567557112,0.987298543522582,0.987933347907166,0.982399600795384,0.988534767348427,0.989341939126901,0.984263308618032,0.992261254009281,0.983488698052735,0.980455484011814,0.989342900569484,0.963511243414284,0.991205585232892,0.973509728383133,0.96137109787003,0.984505722685127,0.973507827337463,0.985340306647857,0.95937208446715,0.983293179283403,0.993023158830082,0.980735033624646,0.993356013554716,0.991307830511559,0.992605021294548,0.991090723810422,0.985584963105924,0.991115077500911,0.997277364339651,0,0.998895397464878,0.992962078170835,0.9927236571297,0.997283066775614,0.980662144443795,0.991972303744732,0.975887480752817,0.993353454752915,0.975297631982302,0.987686933215071,0.992016404812991,0.986506020001628,0.968979427905467,0.983967875572774,0.977236330475509,0.989191719268255,0.988801482941715,0.990007094116158,0.975670505546737,0.987816038554824,0.994252388263944,0.986727083629829,0.983407201992519,0.976008699039512,0.983612440265921,0.98679088431476,0.990344552351426,0.996584866104118,0.98575809888594,0.962227717913517,0.991879544937029,0.985731081775856,0.9853110714339,0.995938769207111,0.991509088474609,0.942169204527759,0.991418603308752,0.992977372934117,0.990681073321967,0.985275150697562,0.967531467129152,0.990520958756437,0.994969216093025,0.994064077919121
"MAP2K6",0.988358979800082,0.975092353983436,0.993766950076649,0.978868759101574,0.998163721412798,0.997374893661622,0.995944035251547,0.989191256635118,0.991294605274691,0.989962367564978,0.983014845190714,0.987939562117169,0.98257775315681,0.923746280149245,0.973572055959089,0.968894501280462,0.992681958940399,0.984415681594512,0.981923774850593,0.981187083492237,0.987742192625551,0.991792700415558,0.97958619206873,0.985076074985997,0.997680455500899,0.98955385872773,0.979492033805751,0.990214873003616,0.991670359726875,0.984977710380332,0.991208936185212,0.992211061143585,0.987938007652249,0.994959197152463,0.987514730495251,0.983387577332587,0.991644787558571,0.96864295653699,0.993399542264895,0.9766292163849,0.967239858705843,0.988321184381711,0.978162484789649,0.98743930973365,0.962262337944983,0.984436982604067,0.995739894677568,0.98427732409144,0.995479887465963,0.993584333514438,0.992628264226983,0.993544149200651,0.989047269919482,0.993065516827527,0.998105990615234,0.998895397464878,0,0.995057285576241,0.99477334933263,0.998506887627012,0.985132845414537,0.994714906526319,0.980626536278908,0.995526018524612,0.978832206807961,0.99075558860911,0.99391776894586,0.989845686881725,0.971972859980037,0.985760476481867,0.978998414253258,0.991097633354657,0.990032539894901,0.991885614786235,0.978844403587602,0.989458858090676,0.996233477230064,0.988372276275292,0.98544156918258,0.978723398721722,0.986422271138729,0.989746395183419,0.991943520100097,0.998020210713787,0.989372996380901,0.966261669387888,0.994192145602108,0.987711659627473,0.987345387605717,0.997058358885198,0.99362024743656,0.946652240264689,0.993757413927672,0.995063638964438,0.992318082495019,0.987392999350514,0.973413654918872,0.991795598512495,0.996376519307891,0.995668866869554
"MAP4K3",0.994549002484214,0.985297146131439,0.998421023165963,0.990524692752869,0.997891874009583,0.998500379893057,0.997745329331536,0.995723503937876,0.99596019314696,0.997080526374808,0.992979524875137,0.995858229283526,0.992287714053892,0.934412049534461,0.981843530154726,0.976953402590456,0.996125923977332,0.992557105009339,0.99124953938092,0.991349054835553,0.994857160038984,0.996179351228061,0.984237064562541,0.985294483647958,0.995765225386273,0.99529332514374,0.98987930798643,0.996696458294097,0.993333064073782,0.987660974846704,0.993847094857828,0.997454144036791,0.995510522021381,0.998323778053922,0.994472551311508,0.992776162611744,0.997326144506417,0.976573372198826,0.998141310368953,0.987859986809927,0.980110032036547,0.994912030226749,0.98913509914741,0.995300562172426,0.9752920967224,0.988663086482811,0.998008559001521,0.992763302671009,0.998555010264433,0.99827900521706,0.992022552698119,0.997852662955178,0.993382469969447,0.997996424934948,0.997269721077963,0.992962078170835,0.995057285576241,0,0.998950370179054,0.997058708774178,0.987457461846216,0.998458014217846,0.989106351074227,0.997965464866234,0.984563748782601,0.991348805712286,0.996525892542445,0.996624140713294,0.983200962398131,0.993623409949933,0.990645370832694,0.997377262570925,0.996451983895282,0.995582706653155,0.989376383410686,0.996299056375071,0.998347850749914,0.994270621626754,0.9938572411126,0.988057645431369,0.995322134554562,0.99309697890058,0.996249632497704,0.996855508057802,0.994184522659617,0.978173124657153,0.997302081114576,0.993334038284552,0.992147809691622,0.998517868644212,0.996202488830996,0.961075238184229,0.998028910192404,0.998998861486697,0.998177166371868,0.994051100631604,0.98300822283257,0.997527683995782,0.996250563201475,0.998484461640709
